,filename,sentence,paragraph_index,paragraphs,num_char_sentence,total_chars
566,C:/Modeling/ETA/Czechia/tk_07sz2011_aj.pdf,• Monetary-policy relevant inflation will be slightly below the target over the  entire forecast horizon.,8.0,19.0,105.0,6669.0
567,C:/Modeling/ETA/Czechia/tk_07sz2011_aj.pdf,• Economic growth in the Czech Republic will continue to slow this year.,9.0,19.0,72.0,6669.0
568,C:/Modeling/ETA/Czechia/tk_07sz2011_aj.pdf,It will  slow further (to 1.2%) next year as a result of euro area developments.,9.0,19.0,80.0,6669.0
569,,,,,,
570,C:/Modeling/ETA/Czechia/tk_07sz2011_aj.pdf,• The nominal exchange rate is appreciating in the forecast as from the  beginning of 2012.,11.0,19.0,91.0,6669.0
571,C:/Modeling/ETA/Czechia/tk_07sz2011_aj.pdf,• Consistent with the forecast is a slight decline in market interest rates at the  start of the forecast and flat rates until late 2012/early 2013.,12.0,19.0,148.0,6669.0
572,C:/Modeling/ETA/Czechia/tk_07sz2011_aj.pdf,4 The external environment (i) Comparison between the assumptions of the new and  previous forecasts for the effective euro area 7 previous forecast 5.8 6 new forecast 5.2 5 4 3 2.7 2.7 2.82.6 2.5 2.5 2.4 2.4 2.3 2.2 2.2 2.1 2.0 2.1 2.0 2.0 2.0 2 1.5 1.4 1.4 1.4 1.2 1 0 2011 2012 2013 2011 2012 2013 2011 2012 2013 2011 2012 2013 Consumer prices Producer prices GDP 3M EURIBOR 5 The external environment (ii) Comparison between the assumptions of the new and previous forecasts previous forecast previous forecast 130 1.45 new forecast 1.42 new forecast 1.41 120 116.0 113.3 113.6 1.40 1.39 109.7 1.37 110 102.6 1.34 1.34 99.0 1.35 100 1.30 90 80 1.25 70 1.20 60 1.15 50 40 1.10 2011 2012 2013 2011 2012 2013 Brent oil (USD/barrel) USD/EUR  6 The forecast for headline inflation 8 Monetary  policy horizon   6 4 Inflation target 2 0 -2 IV/09 I/10 II III IV I/11 II III IV I/12 II III IV I/13 II 90% 70% 50% 30% confidence interval 7 The forecast for monetary-policy  relevant inflation 8 Monetary  policy horizon   6 4 Inflation target 2 0 -2 IV/09 I/10 II III IV I/11 II III IV I/12 II III IV I/13 II 90% 70% 50% 30% confidence interval 8 The forecast for GDP 10 8 6 4 2 0 -2 -4 IV/09 I/10 II III IV I/11 II III IV I/12 II III IV I/13 II 90% 70% 50% 30% confidence interval 9 The forecast for interest rates (3M PRIBOR) 4 3 2 1 0 IV/09 I/10 II III IV I/11 II III IV I/12 II III IV I/13 II 90% 70% 50% 30% confidence interval 10 The forecast for the CZK/EUR exchange rate  (quarterly averages) 27 25 23 21 19 IV/09 I/10 II III IV I/11 II III IV I/12 II III IV I/13 II 90% 70% 50% 30% confidence interval 11 Comparison with the  previous forecast 4 previous forecast 3.8 26 new forecast 3.2 24.5 3 2.8 2.7 24.1 2.5 24 2.2 2.1 23.123.1 2.0 2 1.8 1.7 22.522.5 1.6 1.4 1.2 1.2 1.1 22 0.9 1 0 20 IV/2012 I/2013 2011 2012 2013 2011 2012 2013 2011 2012 2013 Consumer prices GDP 3M PRIBOR CZK/EUR (right-hand scale) 12 Alternative scenario of euro area stagnation  • The motivation for the alternative scenario are concerns that the outlooks  for foreign economic activity and for foreign interest rates may be mutually  inconsistent.,13.0,19.0,2127.0,6669.0
573,C:/Modeling/ETA/Czechia/tk_07sz2011_aj.pdf,The alternative scenario simulates such foreign  developments that would correspond to the market outlook for euro  interest rates.,13.0,19.0,131.0,6669.0
574,C:/Modeling/ETA/Czechia/tk_07sz2011_aj.pdf,"• In this scenario, GDP growth in the euro area slows to almost zero in  2012.",14.0,19.0,78.0,6669.0
575,C:/Modeling/ETA/Czechia/tk_07sz2011_aj.pdf,This transmits immediately to the domestic economy and adversely  influences GDP.,14.0,19.0,81.0,6669.0
576,C:/Modeling/ETA/Czechia/tk_07sz2011_aj.pdf,• Appreciation of the koruna is markedly slower than in the baseline  scenario.,15.0,19.0,79.0,6669.0
577,C:/Modeling/ETA/Czechia/tk_07sz2011_aj.pdf,• Weaker exchange rate is associated with higher levels of 3M PRIBOR  compared to the baseline scenario.,16.0,19.0,104.0,6669.0
578,C:/Modeling/ETA/Czechia/tk_07sz2011_aj.pdf,• Inflation remains broadly at the same levels as in the baseline scenario.,17.0,19.0,75.0,6669.0
579,C:/Modeling/ETA/Czechia/tk_07sz2011_aj.pdf,13 Alternative scenario of euro area stagnation:  headline inflation 8 Monetary  policy  horizon 6 4 Inflation target 2 0 -2 IV/09 I/10 II III IV I/11 II III IV I/12 II III IV I/13 II 90% 70% 50% 30% confidence interval Baseline scenario AS euro area stagnation 14 Alternative scenario of euro area stagnation:  GDP 10 8 6 4 2 0 -2 -4 IV/09 I/10 II III IV I/11 II III IV I/12 II III IV I/13 II 90% 70% 50% 30% confidence interval Baseline scenario AS euro area stagnation 15 Alternative scenario of euro area stagnation:  3M PRIBOR 4 3 2 1 0 IV/09 I/10 II III IV I/11 II III IV I/12 II III IV I/13 II 90% 70% 50% 30% confidence interval Baseline scenario AS euro area stagnation 16 Alternative scenario of euro area stagnation: CZK/EUR (quarterly averages) 27 25 23 21 19 IV/09 I/10 II III IV I/11 II III IV I/12 II III IV I/13 II 90% 70% 50% 30% confidence interval Baseline scenario AS euro area stagnation 17 Comparison of the alternative scenario  with the baseline scenario  and with the previous forecast 4 previous forecast 3.8 25 24.5 new forecast - baseline scenario 24.5 new forecast - alternative scenario 3.2 24.2 24.1 23.9 3 2.82.8 24 2.7 2.5 2.3 23.1 2.2 2.1 23.1 2.0 1.9 2 1.8 22.5 23 1.7 1.61.6 22.5 1.41.4 1.3 1.2 1.2 1.2 1.1 0.9 1 22 0 21 -0.4 -1 20 IV/2012 I/2013 2011 2012 2013 2011 2012 2013 2011 2012 2013 Consumer prices GDP 3M PRIBOR CZK/EUR (right-hand scale) 18 Major risks to the forecast The risks to the forecast are skewed towards stable interest rates  in line with the alternative scenario.,18.0,19.0,1522.0,6669.0
580,C:/Modeling/ETA/Czechia/tk_07sz2011_aj.pdf,"Downside risks: • slower wage growth • substantial deterioration in expected foreign economic growth and further  decline in outlook for world commodity prices and 3M EURIBOR Upside risks: • materialization of the “euro area stagnation” alternative scenario, leading  to fundamentally weaker koruna exchange rate and lower GDP • weaker koruna exchange rate due to market sentiment 19 Thank you for your attention More information about the forecast  can be found at  http://www.cnb.cz/en/monetary_policy/forecast/ and in Inflation Report IV/2011, to be published 11 November 2011.",19.0,19.0,580.0,6669.0
581,C:/Modeling/ETA/Czechia/tk_07sz2012_aj.pdf,Press conference of the CNB Bank Board 7th Situation Report on  Economic and Monetary  Developments 1 November 2012 The monetary policy decision taken  and the ratio of the votes cast • At the close of the meeting the Board decided to lower  the two-week repo rate by 0.20 percentage point to  0.05%.,1.0,16.0,300.0,4787.0
582,C:/Modeling/ETA/Czechia/tk_07sz2012_aj.pdf,• At the same time it decided to lower the Lombard rate by  0.50 percentage point to 0.25% and to lower the discount  rate by 0.05 percentage point to 0.05%.,2.0,16.0,157.0,4787.0
583,C:/Modeling/ETA/Czechia/tk_07sz2012_aj.pdf,"• Five members voted in favour of this decision, and two members voted for leaving interest rates unchanged.",3.0,16.0,108.0,4787.0
584,C:/Modeling/ETA/Czechia/tk_07sz2012_aj.pdf,• The rates will remain at this level over a longer horizon  until inflation pressures increase significantly.,4.0,16.0,110.0,4787.0
585,C:/Modeling/ETA/Czechia/tk_07sz2012_aj.pdf,"2 Reasons for the decision • Next year, headline inflation will be slightly above the CNB’s  inflation target owing to tax changes, whereas monetary-policy  relevant inflation will be in the lower half of the tolerance band  over the whole forecast horizon including the monetary policy  horizon.",5.0,16.0,296.0,4787.0
586,C:/Modeling/ETA/Czechia/tk_07sz2012_aj.pdf,"• Consistent with the forecast is a decline in market interest rates,  followed by a rise in rates in 2014.",6.0,16.0,107.0,4787.0
587,,,,,,
588,C:/Modeling/ETA/Czechia/tk_07sz2012_aj.pdf,3 The message of the forecast  baseline scenario • Tax changes and gradually fading growth in import and food prices are the sources  of observed inflation.,8.0,16.0,156.0,4787.0
589,,,,,,
590,C:/Modeling/ETA/Czechia/tk_07sz2012_aj.pdf,"• Headline inflation will be slightly above the CNB’s inflation target owing to tax  changes next year, whereas monetary-policy relevant inflation will be in the lower  half of the tolerance band over the whole forecast horizon.",9.0,16.0,228.0,4787.0
591,C:/Modeling/ETA/Czechia/tk_07sz2012_aj.pdf,• The Czech economy will fall by 0.9% this year as a result of a marked slowdown in  external demand and subdued domestic demand.,10.0,16.0,129.0,4787.0
592,C:/Modeling/ETA/Czechia/tk_07sz2012_aj.pdf,"Next year, when a gradual  recovery in external demand and restrictive impacts of domestic fiscal consolidation  will act in the opposite direction, GDP will grow by 0.2%.",10.0,16.0,171.0,4787.0
593,,,,,,
594,C:/Modeling/ETA/Czechia/tk_07sz2012_aj.pdf,• The koruna exchange rate to the euro is roughly stable over the forecast horizon.,11.0,16.0,83.0,4787.0
595,C:/Modeling/ETA/Czechia/tk_07sz2012_aj.pdf,"• Consistent with the forecast is a decline in market interest rates, followed by a rise in  rates in 2014.",12.0,16.0,107.0,4787.0
596,C:/Modeling/ETA/Czechia/tk_07sz2012_aj.pdf,4 The external environment (i) Comparison between the assumptions of the new and  previous forecasts for the effective euro area 3 previous forecast 2.5 2.5 2.4 new forecast 2.3 2.2 2.2 2.1 2.1 2.1 2.0 2.0 2 1.9 1.7 1.7 1.2 1 0.8 0.70.7 0.7 0.6 0.6 0.5 0.4 0.2 0 2012 2013 2014 2012 2013 2014 2012 2013 2014 2012 2013 2014 Consumer prices Producer prices GDP 3M EURIBOR 5 The external environment (ii) Comparison between the assumptions of the new and previous forecasts previous forecast previous forecast 120 1.30 112.2 new forecast 1.28 new forecast 110 105.9 107.0 1.27 101.5 1.25 1.25 1.25 100 96.4 1.25 1.24 94.2 90 80 1.20 70 60 1.15 50 40 1.10 2012 2013 2014 2012 2013 2014 Brent oil (USD/barrel) USD/EUR  6 The forecast for headline inflation 7 Monetary  policy 6 horizon   5 4 3 Inflation target 2 1 0 -1 IV/10 I/11 II III IV I/12 II III IV I/13 II III IV I/14 II 90% 70% 50% 30% confidence interval 7 The forecast for monetary-policy  relevant inflation 7 Monetary  policy 6 horizon   5 4 3 Inflation target 2 1 0 -1 IV/10 I/11 II III IV I/12 II III IV I/13 II III IV I/14 II 90% 70% 50% 30% confidence interval 8 The forecast for GDP 10 8 6 4 2 0 -2 -4 IV/10 I/11 II III IV I/12 II III IV I/13 II III IV I/14 II 90% 70% 50% 30% confidence interval 9 The forecast for interest rates (3M PRIBOR) 4 3 2 1 0 IV/10 I/11 II III IV I/12 II III IV I/13 II III IV I/14 II 90% 70% 50% 30% confidence interval 10 The forecast for the CZK/EUR exchange rate  (quarterly averages) 29 27 25 23 21 IV/10 I/11 II III IV I/12 II III IV I/13 II III IV I/14 II 90% 70% 50% 30% confidence interval 11 Comparison with the  previous forecast 4 previous forecast 26 new forecast 25.3 25.1 25.125.1 25.2 24.9 3 2.5 2.3 2.3 1.9 2 1.7 24 1.6 1.0 1.0 0.8 1 0.6 0.4 0.3 0.2 0.2 0 22 -1 -0.9-0.9 -2 20 IV/2013 I/2014 2012 2013 2014 2012 2013 2014 2012 2013 2014 Consumer prices GDP 3M PRIBOR CZK/EUR (right-hand scale) 12 Major risks to the forecast The risks to the forecast are balanced High uncertainty prevails about the fiscal consolidation  measures next year and their impact on the economy.,13.0,16.0,2080.0,4787.0
597,C:/Modeling/ETA/Czechia/tk_07sz2012_aj.pdf,13 Suspension of sales of investment  income on international reserves • Today the Board also decided to suspend the programme  of sales of part of the CNB’s investment income on  international reserves.,14.0,16.0,203.0,4787.0
598,C:/Modeling/ETA/Czechia/tk_07sz2012_aj.pdf,• This decision was motivated by the fact that a conflict  cannot be ruled out between these operations and  monetary policy implementation in a situation where  monetary policy interest rates are technically at zero.,15.0,16.0,217.0,4787.0
599,C:/Modeling/ETA/Czechia/tk_07sz2012_aj.pdf,"14 Thank you for your attention More information about the forecast  can be found at  http://www.cnb.cz/en/monetary_policy/forecast/ and in Inflation Report IV/2012, to be published 9 November 2012.",16.0,16.0,198.0,4787.0
600,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,Press conference of the CNB Bank Board 7th Situation Report on  Economic and Monetary  Developments 7 November 2013 The monetary policy decision and  the stance of the CNB • At the close of the meeting the Board decided unanimously to leave  the two-week repo rate unchanged at 0.05%.,1.0,20.0,284.0,8062.0
601,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,• Interest rates will remain at current levels (i.e. at technical zero) over  a longer horizon until inflation pressures increase significantly.,2.0,20.0,144.0,8062.0
602,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,The  existing forecast does not predict such an increase in inflation pressures and no tangible risk in this direction can be identified  either.,2.0,20.0,145.0,8062.0
603,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,• The Board also decided to start using the exchange rate as an  additional instrument for easing the monetary conditions.,3.0,20.0,122.0,8062.0
604,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,The CNB  will intervene on the FX market to weaken the koruna so that the exchange rate of the koruna against the euro is close to  CZK 27/EUR.,3.0,20.0,143.0,8062.0
605,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,"22 Reasons for the decision within  the context of the forecast • Consistent with the forecast is a significant decline in market interest rates  well below zero, followed by a rise in rates above the current levels only at  the end of 2014.",4.0,20.0,241.0,8062.0
606,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,"• Given the zero lower bound on interest rates, this points to a significant need  to ease monetary policy using other instruments.",5.0,20.0,131.0,8062.0
607,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,• An alternative scenario quantifying the use of the exchange rate of the  koruna confirms that a sustained weakening of the exchange rate is an  effective instrument for accelerating the return of inflation towards the target.,6.0,20.0,227.0,8062.0
608,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,33 The exchange rate as an additional  monetary policy instrument • So far the CNB has used its standard instruments to ease the  monetary conditions.,7.0,20.0,150.0,8062.0
609,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,"The key monetary policy rate was lowered  gradually, reaching the technical zero bound in autumn 2012.",7.0,20.0,102.0,8062.0
610,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,"• In order to avoid long-term undershooting of the inflation target and  to speed up the return to the situation in which it will be able to use  its standard instrument, i.e. interest rates, the CNB has started to  use the exchange rate as an additional monetary policy instrument.",8.0,20.0,282.0,8062.0
611,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,• The CNB is resolved to intervene on the FX market in such volumes  and for such duration as needed to reach the desired exchange rate  level with the aim of hitting its inflation target in the future.,9.0,20.0,202.0,8062.0
612,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,"The baseline versus alternative  scenario of the forecast • Consistent with the baseline scenario of the forecast is a  decline in market interest rates, which cannot occur in practice,  pointing to a need to use a different monetary policy  instrument.",9.0,20.0,253.0,8062.0
613,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,"• As a result of the Bank Board’s decision to start using the  exchange rate, the alternative scenario becomes the most  probable description of expected future economic  developments.",10.0,20.0,184.0,8062.0
614,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,• The following slides describe first the baseline scenario and  then the alternative scenario.,11.0,20.0,95.0,8062.0
615,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,"The message of the forecast  (baseline scenario with negative rates) • Food prices and administered prices together with tax changes continue to be the source  of current inflation, but their contribution is decreasing.",11.0,20.0,219.0,8062.0
616,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,The domestic economy continues  to dampen inflation significantly.,11.0,20.0,66.0,8062.0
617,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,• At the beginning of 2014 inflation will fall to zero due to an unwinding of the effects of  VAT changes and a drop in administered prices.,12.0,20.0,140.0,8062.0
618,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,In the following period inflation will grow  again towards the target.,12.0,20.0,70.0,8062.0
619,,,,,,
620,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,"However, a gradual recovery has already been  observed since 2013 Q2. Next year, the economy will grow by 1.5% and  the growth will  accelerate to 3% in 2015.",13.0,20.0,158.0,8062.0
621,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,• The koruna exchange rate will be broadly flat in the near future.,14.0,20.0,67.0,8062.0
622,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,At the longer end of the  forecast it will appreciate only very slowly.,14.0,20.0,71.0,8062.0
623,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,"• Consistent with the forecast is a significant decline in market interest rates well below  zero, followed by a rise in rates above the current levels only at the end of 2014.",15.0,20.0,176.0,8062.0
624,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,6 The external environment (i) Comparison between the assumptions of the new and previous  forecasts for the effective euro area 3 2.7 previous forecast new forecast 2.3 2.1 2.1 2.0 2 1.9 1.9 1.9 1.8 1.7 1.7 1.5 1.5 1.4 1.0 1 0.8 0.7 0.5 0.4 0.4 0.3 0.2 0.2 0.0 0 2013 2014 2015 2013 2014 2015 2013 2014 2015 2013 2014 2015 Consumer prices Producer prices GDP 3M EURIBOR 7 The external environment (ii) Comparison between the assumptions of the new and previous forecasts 120 previous forecast 1.35 previous forecast new forecast new forecast 1.32 109.0 110 106.8 105.7 1.30 1.30 1.29 101.1 99.5 100 95.7 1.27 1.27 1.27 90 1.25 80 1.20 70 60 1.15 2013 2014 2015 2013 2014 2015 Brent oil (USD/barrel) USD/EUR 8 The forecast for headline inflation (baseline scenario with negative rates) 6 Monetary policy 5 horizon 4 3 Inflation target 2 1 0 -1 -2 IV/11 I/12 II III IV I/13 II III IV I/14 II III IV I/15 II 90% 70% 50% 30% confidence interval 9 The forecast for monetary-policy  relevant inflation (baseline scenario with negative rates) 6 Monetary policy 5 horizon 4 3 Inflation target 2 1 0 -1 -2 IV/11 I/12 II III IV I/13 II III IV I/14 II III IV I/15 II 90% 70% 50% 30% confidence interval 10 The forecast for GDP (baseline scenario with negative rates) 10 8 6 4 2 0 -2 -4 IV/11 I/12 II III IV I/13 II III IV I/14 II III IV I/15 II 90% 70% 50% 30% confidence interval 11 The forecast for interest rates  (3M PRIBOR) (baseline scenario with negative rates) 4 3 2 1 0 -1 -2 IV/11 I/12 II III IV I/13 II III IV I/14 II III IV I/15 II 90% 70% 50% 30% confidence interval • Market rates turn negative in the forecast for the first time.,16.0,20.0,1634.0,8062.0
625,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,12 The forecast for the CZK/EUR exchange rate  (quarterly averages) (baseline scenario with negative rates) 29 27 25 23 21 IV/11 I/12 II III IV I/13 II III IV I/14 II III IV I/15 II 90% 70% 50% 30% confidence interval 13 Comparison with the  previous forecast (baseline scenario with negative rates) 4 27 previous forecast new forecast 3.3 3.0 25.7 25.8 25.6 25.7 25.4 3 25.2 2.1 2.0 2 1.8 1.8 24 1.5 1.2 1.0 1 0.8 0.3 0.3 0.2 0.0 0 21 -1 -0.9 -1.5 -2 18 IV/2014 I/2015 2013 2014 2015 2013 2014 2015 2013 2014 2015 GDP Consumer prices 3M PRIBOR CZK/EUR (right axis) 14 Alternative scenario of using the exchange  rate as an additional instrument • The alternative scenario takes into consideration that room for  further lowering of monetary policy interest rates has been  exhausted.,17.0,20.0,784.0,8062.0
626,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,"• In the alternative scenario, the exchange rate takes over the  stabilising role of monetary policy.",18.0,20.0,101.0,8062.0
627,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,The CNB will intervene on the  foreign exchange market to weaken the koruna so that the  exchange rate of the koruna against the euro is close to  CZK 27/EUR.,18.0,20.0,158.0,8062.0
628,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,• This facilitates an earlier return of headline and monetary-policy  relevant inflation to the 2% target compared to the baseline  scenario even with interest rates being at the zero lower bound.,19.0,20.0,196.0,8062.0
629,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,"• At a shorter horizon, GDP growth recovers more quickly  compared to the baseline scenario.",20.0,20.0,92.0,8062.0
630,C:/Modeling/ETA/Czechia/tk_07sz2013_aj.pdf,"The forecast for interest rates  (3M PRIBOR) (alternative scenario of using the exchange rate) 4 3 2 1 0 -1 -2 IV/11 I/12 II III IV I/13 II III IV I/14 II III IV I/15 II 90% 70% 50% 30% confidence interval Baseline Exchange rate tool scenario 16 The forecast for headline inflation (alternative scenario of using the exchange rate) 6 Monetary policy 5 horizon 4 3 Inflation target 2 1 0 -1 -2 IV/11 I/12 II III IV I/13 II III IV I/14 II III IV I/15 II 90% 70% 50% 30% confidence interval Baseline Exchange rate tool scenario 17 The forecast for GDP (alternative scenario of using the exchange rate) 10 8 6 4 2 0 -2 -4 IV/11 I/12 II III IV I/13 II III IV I/14 II III IV I/15 II 90% 70% 50% 30% confidence interval Baseline Exchange rate tool scenario 18 Comparison of the alternative scenario with the baseline scenario and with the previous forecast 4 28 3.3 previous forecast 26.8 3.0 3.0 new forecast 3 2.5 alternative scenario 25.725.825.9 25.625.7 25.425.9 26 25.2 2.2 2.1 2.1 2.0 2 1.8 1.8 1.5 24 1.2 1.2 1.0 1 0.8 0.5 0.4 0.3 0.3 0.2 22 0.0 0 20 -1 -0.9-0.9 -1.5 -2 18 IV/2014 I/2015 2013 2014 2015 2013 2014 2015 2013 2014 2015 GDP Consumer prices 3M PRIBOR CZK/EUR (right axis) Thank you for your attention More information about the forecast  can be found at  http://www.cnb.cz/en/monetary_policy/forecast/ and in Inflation Report IV/2013, to be published 15 November 2013.",20.0,20.0,1382.0,8062.0
631,,,,,,
632,,,,,,
633,,,,,,
634,,,,,,
635,,,,,,
636,,,,,,
637,,,,,,
638,,,,,,
639,C:/Modeling/ETA/Czechia/tk_08sz2009_aj.pdf,"Press Conference of the CNB Bank Board 8th Situation Report on Economic  and Monetary Developments 16th December 2009 TThhee  mmoonneettaarryy  ppoolliiccyy  ddeecciissiioonn  ttaakkeenn   aanndd  tthhee  rraattiioo  ooff  tthhee  vvootteess  ccaasstt At the close of the meeting the Board decided by a  majority vote to lower the CNB two-week repo rate by  0.25 percentage point to 1%, effective 17 December  2009.",1.0,6.0,415.0,3977.0
640,C:/Modeling/ETA/Czechia/tk_08sz2009_aj.pdf,At the same time it decided to lower Lombard  rate by the same amount to 2%.,1.0,6.0,76.0,3977.0
641,,,,,,
642,C:/Modeling/ETA/Czechia/tk_08sz2009_aj.pdf,"Four members voted in favour  of this decision, and three members voted for leaving  interest rates unchanged.",1.0,6.0,110.0,3977.0
643,C:/Modeling/ETA/Czechia/tk_08sz2009_aj.pdf,RReeaassoonnss  ffoorr  tthhee  ddeecciissiioonn • Inflation is close to the inflation target in the monetary-policy horizon.,1.0,6.0,125.0,3977.0
644,C:/Modeling/ETA/Czechia/tk_08sz2009_aj.pdf,• Consistent with the forecast is a decline in market interest rates this year  followed by a gradual rise in 2010.,2.0,6.0,115.0,3977.0
645,C:/Modeling/ETA/Czechia/tk_08sz2009_aj.pdf,• New information is generally in line with forecast though some risks that are  slightly on the up side appeared (higher inflation and somewhat weaker  koruna exchange rate).,3.0,6.0,175.0,3977.0
646,C:/Modeling/ETA/Czechia/tk_08sz2009_aj.pdf,• Despite slightly pro-inflationary risks the bank board decided in line with the  forecast to cut the interest rates.,4.0,6.0,118.0,3977.0
647,C:/Modeling/ETA/Czechia/tk_08sz2009_aj.pdf,"TThhee  iinnffllaattiioonn  ffoorreeccaasstt  aanndd  eexxppeecctteedd   oouuttccoommee  iinn  22000099 QQ44 8 Monetary  policy horizon   6 4 Inflation target 2 0 -2 IV/07 I/08  II III IV I/09 II III IV I/10 II III IV I/11 II 90% 70% 50% 30% confidence interval Expected outcome TThhee  eexxtteerrnnaall  eennvviirroonnmmeenntt ((ii)) Comparison between the current forecast assumptions and December outlook based on Consensus Forecasts survey and market expectations 4 2,7 3 2,4 1,8 1,8 1,8 1,7 2 1,4 1,5 1,2 1,2 1,1 1,2 1,2 1,2 1 0,7 0,7 0,6 0,8 0,5 0,8 0 -1 -2 -3 CF_12 -4 current forecast -4,0 -4,2 -5 -4,5 -4,4 2009 2010 2011 2009 2010 2011 2009 2010 2011 2009 2010 2011 Consumer prices Producer prices GDP 3M EURIBOR TThhee  eexxtteerrnnaall  eennvviirroonnmmeenntt ((iiii)) Comparison between the current forecast assumptions and December outlook based on Consensus Forecasts survey and market expectations 1,50 90 CF_12 86,7 CF_12 1,48 current forecast current forecast 80,7 80,5 1,45 1,44 80 1,42 76,1 1,41 1,40 1,39 1,40 70 1,35 62,0 60,3 60 1,30 50 1,25 40 1,20 2009 2010 2011 2009 2010 2011 Brent oil (USD/barel) USD/EUR  OOtthheerr  nneeww  ddaattaa  ssiinnccee  tthhee  BBooaarrdd’’ss pprreevviioouuss  mmoonneettaarryy  mmeeeettiinngg • GDP annual decline slowed in 2009, Q3 (-4.1 % y-o-y) and q-o-q growth  accelerated (0.8 %); • New information on October annual developments of industrial production  (-7.2 %), construction (0.1 %) and retail trade (-3.1%) indicate a persisting      y-o-y decline in economic activity in Q4; • Trade balance in October (CZK +17.5 bil.) markedly improved in y-o-y  terms, partly due to a sharp drop in import prices (-8.1 % y-o-y).",4.0,6.0,1682.0,3977.0
648,C:/Modeling/ETA/Czechia/tk_08sz2009_aj.pdf,Both  exports (-11.2 %) and imports (-21.1 %) are further markedly declining; • Developments on the labour market correspond to falling economic  activity.,4.0,6.0,155.0,3977.0
649,C:/Modeling/ETA/Czechia/tk_08sz2009_aj.pdf,Employment further declined (-1.9 % annually) and registered  unemployment continued to grow moderately in November (8.9 %).,4.0,6.0,124.0,3977.0
650,C:/Modeling/ETA/Czechia/tk_08sz2009_aj.pdf,"Annual growth in nominal wages that increased in Q3 (4.8 %) after its  rapid slowdown in H1, 2009 (3.0 % and 3.1 %) is an exception; • November drop in industrial producer prices (-2.4 %) and agricultural  producer prices (-16 %) manifest persisting anti-inflationary effects of  commodities‘ and food prices.",5.0,6.0,309.0,3977.0
651,C:/Modeling/ETA/Czechia/tk_08sz2009_aj.pdf,CCoommppaarriissoonn  ooff  aaccttuuaall  ddaattaa  wwiitthh tthhee  CCNNBB ffoorreeccaasstt 10 9.2 8.9 actual data forecast 8 6 4.8 4 2.7 2 0.5 0.1 0 -2 -4 -4.1 -4.9 -6 GDP inflation average wage unemployment MMaajjoorr  rriisskkss ooff  tthhee  ffoorreeccaasstt Risks are moderately on the upside.,5.0,6.0,299.0,3977.0
652,C:/Modeling/ETA/Czechia/tk_08sz2009_aj.pdf,"Major risk on the down side: - outlook for the external developments, especially interest rates Major risks on the up side: - higher November inflation and its outlook for the near future - slightly weaker koruna exchange rate",6.0,6.0,226.0,3977.0
653,C:/Modeling/ETA/Czechia/tk_08sz2010_aj.pdf,Press conference of the  CNB Bank Board 8th Situation Report on  Economic and Monetary  Developments 22 December 2010 The monetary policy decision taken  and the ratio of the votes cast •  At the close of the meeting the Bank Board decided by a  majority vote to leave the two-week repo rate unchanged  at 0.75%.,1.0,8.0,312.0,3400.0
654,C:/Modeling/ETA/Czechia/tk_08sz2010_aj.pdf,•  Six board members voted in favour of this decision and  one member voted for increasing rates by 0.25  percentage point.,2.0,8.0,123.0,3400.0
655,C:/Modeling/ETA/Czechia/tk_08sz2010_aj.pdf,"2 Reasons for the decision •  According to the forecast, headline and monetary-policy  relevant inflation will be close to the 2% target at the  monetary policy horizon.",3.0,8.0,169.0,3400.0
